date,region,app,resolution_time
2025-03-22,South America,Facebook,2.8280766747856
2025-01-19,Africa,Messenger,5.184762721826352
2025-04-20,Africa,WhatsApp,2.2749765985764077
2025-02-03,South America,WhatsApp,5.533922532428104
2025-09-12,Africa,Facebook,3.771648152198741
2025-05-06,Africa,WhatsApp,2.744832391032371
2025-07-28,Asia,Messenger,2.8403994059358553
2025-05-14,Africa,Instagram,4.321455909933399
2025-03-27,North America,Messenger,7.292181785299526
2025-03-16,Asia,WhatsApp,8.07669087347159
2025-05-15,North America,Messenger,1.997099649773522
2025-06-22,North America,WhatsApp,5.009043260500153
2025-08-01,South America,Facebook,6.499974329786493
2025-01-19,Africa,Instagram,2.1321464177493477
2025-04-29,Africa,Instagram,3.0630053006778115
2025-08-15,Africa,WhatsApp,4.435993575860976
2025-07-31,Africa,WhatsApp,4.061315562228659
2025-07-08,Asia,Instagram,1.9232933414172746
2025-05-31,Europe,Messenger,5.121669218969649
2025-08-11,North America,Messenger,4.651843909989434
2025-05-08,Europe,Messenger,5.412059938968941
2025-09-05,Europe,Instagram,4.799987352500697
2025-02-20,Europe,Facebook,4.791302617526884
2025-07-10,Asia,WhatsApp,4.043395112324416
2025-08-25,Europe,WhatsApp,5.813075946366435
2025-01-22,Asia,Instagram,2.0094064118115695
2025-04-20,South America,Facebook,2.352740373765152
2025-02-02,South America,Instagram,5.644971845426156
2025-05-07,South America,Messenger,3.575641827856512
2025-02-13,Asia,Messenger,2.638707381235201
2025-01-07,Asia,WhatsApp,5.26670661965947
2025-05-08,North America,WhatsApp,5.013142467457744
2025-04-01,Europe,WhatsApp,1.0162075319291288
2025-05-10,Africa,WhatsApp,5.023161985545797
2025-01-17,Africa,Messenger,3.053557002629468
2025-07-05,Europe,Messenger,4.735906485905037
2025-04-20,Africa,Facebook,3.882386545848246
2025-06-12,Africa,WhatsApp,4.9209765681086175
2025-03-16,Africa,Instagram,3.983552345858654
2025-07-18,Asia,Facebook,2.1290651165375265
2025-07-01,Asia,Facebook,1.5855465917824194
2025-04-07,Asia,Messenger,1.9801847915691555
2025-02-20,Europe,WhatsApp,2.330075576111636
2025-02-03,South America,Facebook,4.657573956266346
2025-01-21,Africa,WhatsApp,5.440307376545203
2025-07-03,North America,Messenger,3.5330780543157827
2025-03-05,Asia,Facebook,2.6556634047725676
2025-05-04,North America,Facebook,4.045733221428298
2025-04-11,Africa,Instagram,1.0396049025701206
2025-04-29,South America,Messenger,4.928914284907139
2025-03-19,North America,Instagram,3.8927371428025443
2025-06-30,Africa,Messenger,4.110577711353946
2025-07-18,Africa,Instagram,3.195056953589658
2025-07-09,Asia,Messenger,3.0642069269485694
2025-04-13,South America,Messenger,1.525926125131174
2025-05-10,Africa,Facebook,5.301788797290574
2025-08-29,South America,Instagram,2.109526250743971
2025-05-14,Asia,Instagram,2.9187553458850406
2025-06-06,North America,Instagram,2.578243093062712
2025-06-07,Europe,Facebook,5.249258103680747
2025-07-09,Europe,WhatsApp,3.123526180480516
2025-04-10,Europe,Messenger,5.445108920422824
2025-02-21,South America,Instagram,4.87439576101238
2025-02-18,Europe,Messenger,2.5835187473067336
2025-04-10,North America,Facebook,3.84827710062529
2025-09-08,Africa,Messenger,1.455140109863856
2025-02-23,South America,Facebook,4.599248479369627
2025-05-17,North America,WhatsApp,3.016896742089155
2025-06-11,South America,Instagram,2.4157668905278564
2025-03-22,South America,Facebook,3.589357660195642
2025-08-08,South America,Messenger,3.303921371410258
2025-03-26,Asia,Facebook,4.423986683734893
2025-03-24,Africa,Facebook,6.8498793903213935
2025-03-08,Europe,WhatsApp,5.983800934569095
2025-08-22,Asia,Instagram,2.2094392422796307
2025-07-17,Africa,Facebook,6.302882724079168
2025-09-16,Europe,Facebook,4.070197211925402
2025-06-26,Asia,Messenger,0.5
2025-05-09,Asia,Facebook,3.6592317090229356
2025-06-29,North America,Facebook,1.6629229143372495
2025-07-26,Asia,Instagram,3.3428819027725254
2025-06-24,South America,Instagram,6.862874807659402
2025-01-29,Asia,Messenger,2.034293137535064
2025-06-28,South America,Facebook,1.9901709519954278
2025-02-10,Africa,Facebook,3.852381628945227
2025-07-11,Africa,Facebook,2.7735126599035302
2025-08-25,South America,WhatsApp,3.6166267892095445
2025-08-13,North America,WhatsApp,4.163047971011141
2025-04-24,North America,Messenger,1.7790226611602007
2025-01-17,Africa,WhatsApp,4.342561458475384
2025-03-27,Asia,Messenger,2.858257611019881
2025-06-30,Africa,Facebook,5.608248773739557
2025-05-25,Africa,WhatsApp,2.6896698523647213
2025-08-13,South America,Instagram,2.9331238530134254
2025-02-23,North America,WhatsApp,2.603181232537543
2025-03-09,South America,Facebook,3.378549471860029
2025-04-17,Africa,Instagram,1.838160043903355
2025-03-18,Europe,Messenger,4.783190988718925
2025-01-27,Asia,Facebook,3.209132471424306
2025-06-04,Africa,Instagram,5.217826243916717
2025-03-13,South America,WhatsApp,4.08787237200692
2025-06-29,Europe,Messenger,6.568313884156256
2025-02-16,Europe,WhatsApp,3.6127985356766805
2025-08-30,Africa,Instagram,3.4633568180287795
2025-04-15,North America,Instagram,4.882841395762582
2025-04-05,Europe,Facebook,0.8853963036641623
2025-08-07,Asia,Messenger,3.2804285756213676
2025-06-19,South America,Messenger,3.8696499300204144
2025-05-08,South America,Instagram,5.086633371862018
2025-07-19,South America,Facebook,5.3955719731700675
2025-02-04,Africa,Instagram,5.678658874808703
2025-05-24,South America,Instagram,3.5574123408071436
2025-03-07,South America,Messenger,2.8949024457667947
2025-08-07,Asia,WhatsApp,4.088295386291333
2025-02-25,North America,WhatsApp,3.6008193041525125
2025-05-25,Africa,Messenger,1.487640864714566
2025-08-01,Africa,Facebook,4.2459962436502385
2025-04-04,South America,Messenger,2.6276257647795562
2025-04-16,Asia,Facebook,3.658338646569651
2025-03-25,Europe,Messenger,3.5671427760941485
2025-05-16,South America,Facebook,7.212321515321807
2025-05-26,South America,Instagram,5.349199945743322
2025-09-06,Africa,Instagram,4.961441035624121
2025-01-18,Africa,Facebook,5.457954748850094
2025-05-05,South America,Messenger,3.480971813687469
2025-01-02,Africa,Instagram,2.1341372353568424
2025-07-19,Asia,Messenger,0.7586431132245934
2025-05-18,Europe,WhatsApp,4.811367786492178
2025-07-22,Europe,Instagram,4.830964120489853
2025-01-30,Europe,Messenger,2.86010613737551
2025-02-25,South America,Messenger,3.0443099088057415
2025-04-29,South America,WhatsApp,2.798360760045436
2025-05-12,South America,Messenger,2.801334185797659
2025-08-19,Asia,Facebook,3.243418316064933
2025-06-01,Europe,Instagram,4.504140705378305
2025-01-21,Africa,Facebook,5.593103111653457
2025-03-09,Africa,WhatsApp,3.9644169169746966
2025-05-06,North America,Facebook,5.899532135656688
2025-02-12,North America,Messenger,7.557116069385508
2025-07-01,Africa,WhatsApp,4.59914956291132
2025-04-10,Europe,WhatsApp,3.907658832356286
2025-08-28,South America,Facebook,0.5106056977358064
2025-07-19,Africa,WhatsApp,4.906087009161842
2025-04-26,Africa,Facebook,4.093727037627774
2025-04-25,North America,Facebook,4.131341416548867
2025-05-22,Europe,Facebook,3.6659053382911275
2025-04-29,Africa,WhatsApp,3.347821106775733
2025-04-03,South America,WhatsApp,2.5014710276707817
2025-01-09,South America,Instagram,5.211316493025915
2025-03-14,Asia,Facebook,0.5
2025-01-26,South America,Facebook,4.665098767761885
2025-08-27,Africa,Facebook,1.7263904008783055
2025-05-25,Africa,Facebook,5.91860378617205
2025-03-09,South America,Facebook,3.500957784497191
2025-07-07,North America,Facebook,4.839191977136844
2025-05-11,Europe,Facebook,4.2870526675590135
2025-08-09,Africa,Instagram,5.792024415046901
2025-05-20,South America,Instagram,6.767468034319025
2025-02-23,South America,Messenger,5.739090271905546
2025-01-01,Africa,Facebook,4.927944794600811
2025-05-08,Asia,Facebook,3.57433485247041
2025-01-01,Europe,Instagram,4.728061022242392
2025-06-22,Africa,Instagram,5.542878600286662
2025-09-23,South America,Facebook,3.4209685453377006
2025-09-13,Asia,Facebook,4.102418110086586
2025-06-23,Africa,Instagram,2.8563265374431923
2025-02-14,Europe,Instagram,5.300411017876585
2025-05-21,Asia,Messenger,4.7519756802100614
2025-01-27,South America,Messenger,2.0943176753420563
2025-08-21,North America,Facebook,4.506859522748087
2025-07-28,Europe,Instagram,3.706803450525165
2025-02-19,Asia,Messenger,4.190764342893568
2025-03-02,Africa,Facebook,2.9497199638080653
2025-08-31,Africa,Messenger,5.976324224770671
2025-09-26,Asia,Messenger,3.017411932577537
2025-05-20,Africa,Messenger,7.188305017017822
2025-06-06,Asia,WhatsApp,4.2246316970979825
2025-03-26,Europe,Facebook,3.5596689368341297
2025-03-25,Africa,Messenger,4.673421049927315
2025-01-31,Europe,Facebook,4.463674486463491
2025-01-08,South America,Facebook,6.969445486622352
2025-07-22,South America,Instagram,4.696960919227691
2025-02-02,South America,Facebook,1.2184474757238366
2025-05-23,South America,Messenger,3.048454855845777
2025-02-06,Africa,Facebook,5.2154834263052425
2025-05-27,Asia,Instagram,3.7393404296190083
2025-08-16,Africa,WhatsApp,3.246870774273881
2025-02-03,Africa,WhatsApp,2.994344983457437
2025-08-25,Europe,Instagram,2.6200134832317543
2025-07-31,Asia,Messenger,4.3818992103862024
2025-05-20,North America,Messenger,3.0023398463048485
2025-07-09,North America,Messenger,6.017193018627776
2025-04-06,Asia,Facebook,2.7566487712427703
2025-07-13,North America,WhatsApp,2.046436377032312
2025-06-01,Asia,Messenger,3.971466230052991
2025-08-11,Europe,WhatsApp,0.9465603599877932
2025-07-15,Europe,Instagram,0.5
2025-03-29,Africa,WhatsApp,4.936950016246549
2025-01-17,North America,Messenger,4.08202437035423
2025-07-30,Asia,WhatsApp,0.8705137996249368
2025-08-20,Europe,Instagram,4.136241978802389
2025-07-02,Africa,WhatsApp,3.5623940085677455
2025-06-11,North America,Facebook,1.7151009595812425
2025-03-11,North America,Instagram,5.096834547993147
2025-03-01,North America,Facebook,6.277748764919083
2025-06-28,Europe,Facebook,6.8874649431158215
2025-03-18,Europe,Messenger,4.4903085235467985
2025-02-04,North America,Messenger,4.033639886799334
2025-01-16,Europe,Instagram,6.661293665274349
2025-06-20,North America,Messenger,4.378501585029068
2025-02-01,South America,WhatsApp,3.4890152600733213
2025-09-20,Europe,Instagram,3.016098927135251
2025-08-03,Asia,Messenger,4.830611380778017
2025-02-15,Europe,Messenger,1.5450430355588738
2025-07-08,North America,WhatsApp,5.739382617859782
2025-03-12,Asia,Facebook,1.9138868383005945
2025-03-29,Africa,WhatsApp,2.7283325294834078
2025-09-18,Asia,Facebook,4.463777337093916
2025-07-01,Asia,Messenger,6.618411907468477
2025-01-22,Europe,Facebook,3.5970892292090637
2025-03-15,Asia,Facebook,2.4237673699746027
2025-03-31,Asia,Messenger,5.601174406763519
2025-06-15,North America,Instagram,3.338600913522628
2025-08-22,Europe,WhatsApp,1.4812075862556164
2025-05-09,North America,Messenger,4.9091813753615
2025-04-05,Europe,WhatsApp,3.666664887929665
2025-01-28,Africa,WhatsApp,3.634007500611982
2025-02-04,Asia,Facebook,5.105592266836827
2025-08-19,Europe,Messenger,5.241517611335743
2025-05-05,Asia,Instagram,2.8727175415254047
2025-03-20,Asia,WhatsApp,4.18351119010384
2025-03-02,South America,WhatsApp,1.6625585170108317
2025-08-05,North America,Instagram,3.6143190216546035
2025-06-12,Europe,WhatsApp,2.683680730876431
2025-02-26,Africa,Messenger,3.6845496406651574
2025-07-10,South America,Instagram,3.3855239627264027
2025-05-12,North America,Messenger,3.7272060139378627
2025-02-11,Africa,Instagram,1.4928692399898078
2025-06-22,Africa,WhatsApp,2.023062356764771
2025-06-16,Asia,Instagram,3.674811545273962
2025-09-07,North America,Messenger,6.241630611122821
2025-07-12,South America,Instagram,5.098035999503832
2025-08-26,Europe,WhatsApp,4.650992277537188
2025-08-18,Europe,Facebook,3.1068244094940383
2025-06-14,South America,WhatsApp,2.5831805936731147
2025-08-31,Asia,WhatsApp,4.937010471693769
2025-03-31,Asia,Facebook,2.252536788589844
2025-06-28,Africa,Instagram,6.44789434990055
2025-02-27,North America,WhatsApp,3.934884440482156
2025-09-20,Africa,Facebook,7.021890744651547
2025-05-16,Europe,Messenger,6.555039041956708
2025-08-26,South America,Facebook,4.631954521778696
2025-08-31,North America,WhatsApp,4.572525611913073
2025-05-31,South America,Messenger,3.0324892953031095
2025-09-04,North America,WhatsApp,5.983038502856854
2025-08-07,Europe,Facebook,3.4279247391654457
2025-01-09,Europe,Messenger,1.4673991264968413
2025-01-13,North America,WhatsApp,5.730883949414798
2025-09-20,Asia,Facebook,4.818636779173903
2025-08-13,North America,Messenger,3.2275939280312578
2025-08-19,Europe,WhatsApp,4.397424390863899
2025-06-27,South America,Facebook,4.049074050177889
2025-09-04,Africa,WhatsApp,6.217331366730233
2025-03-08,South America,WhatsApp,2.4895610853062293
2025-06-06,Europe,WhatsApp,6.235005565457415
2025-06-14,South America,Instagram,5.995216758073878
2025-07-03,Asia,WhatsApp,3.039270529695849
2025-07-27,Asia,Messenger,4.630864115669611
2025-01-16,North America,Facebook,4.821671313965684
2025-08-29,South America,Facebook,8.467969280418627
2025-08-18,South America,Instagram,2.82890093609634
2025-01-18,Europe,Instagram,1.1117621556816983
2025-05-27,North America,Instagram,0.9848084023281722
2025-09-01,North America,WhatsApp,4.316745302143797
2025-02-20,South America,WhatsApp,5.537128917490158
2025-09-16,Africa,Messenger,2.665639379283485
2025-08-26,South America,Facebook,3.7131234824992934
2025-09-03,South America,Facebook,3.3357406975295483
2025-02-18,South America,WhatsApp,2.28543593051313
2025-02-07,Asia,Facebook,4.904955857738609
2025-02-01,North America,WhatsApp,1.379946409093261
2025-08-31,Asia,Instagram,4.957147906260211
2025-02-10,Africa,WhatsApp,3.3546531318992314
2025-04-13,Europe,Messenger,5.476884309069816
2025-04-17,Africa,WhatsApp,4.258801309513499
2025-09-03,North America,WhatsApp,1.6746616274134336
2025-03-28,Europe,Facebook,4.469025709032593
2025-03-07,Africa,WhatsApp,3.425567072717368
2025-05-18,North America,Messenger,5.639552497273751
2025-07-19,Africa,WhatsApp,5.091149917178544
2025-04-03,Europe,WhatsApp,5.715691730008537
2025-01-20,Europe,Instagram,3.4821132288318335
2025-03-31,Africa,WhatsApp,2.6258875603694865
2025-02-19,Asia,WhatsApp,3.9781259000673668
2025-01-10,Africa,WhatsApp,5.099617373981884
2025-03-20,Africa,Messenger,2.562150180798163
2025-02-06,Africa,Facebook,4.463129477503798
2025-02-28,Asia,Instagram,4.564010774217322
2025-03-29,South America,Instagram,6.063038947182211
2025-04-14,Europe,WhatsApp,2.4365748315722886
2025-04-14,North America,WhatsApp,4.738690810812846
2025-09-11,Europe,Facebook,3.2621215395483647
2025-08-18,Europe,WhatsApp,2.867231650617213
2025-02-06,South America,Messenger,6.913631781411236
2025-05-22,Europe,Facebook,4.667983140409028
2025-02-12,Europe,WhatsApp,6.305400800204687
2025-04-26,Asia,Facebook,2.879424698649238
2025-03-25,Asia,Instagram,6.5148827612928555
2025-09-16,Asia,WhatsApp,3.38858340603419
2025-03-28,Asia,Facebook,5.192529773356831
2025-04-06,Asia,Facebook,2.5822594669706964
2025-09-12,North America,WhatsApp,2.3906378150808276
2025-05-16,South America,Facebook,3.9601278748805733
2025-09-05,Africa,WhatsApp,6.32345906424039
2025-04-02,Asia,WhatsApp,5.895719669546576
2025-09-04,South America,Messenger,4.21197718406211
2025-09-15,Africa,Messenger,3.5153283445462846
2025-07-06,Europe,Facebook,4.4776560301195
2025-05-04,Europe,Facebook,2.4218645949040614
2025-09-17,South America,Facebook,4.2100105619189305
2025-06-18,North America,Instagram,4.070984108497406
2025-04-21,North America,WhatsApp,4.077623805237873
2025-03-28,South America,WhatsApp,4.696680829157209
2025-01-13,North America,Instagram,5.188062256431628
2025-09-20,North America,Instagram,0.5
2025-01-23,Europe,Facebook,2.7536532545525843
2025-07-19,North America,WhatsApp,3.0166795790894927
2025-08-30,North America,Messenger,3.762492246871177
2025-08-27,South America,Messenger,3.8946236563583954
2025-06-14,North America,Instagram,4.951250563409937
2025-08-14,Asia,Instagram,4.483014444713734
2025-06-25,Asia,WhatsApp,5.797368003124385
2025-01-29,South America,WhatsApp,3.5497764963177048
2025-06-14,Asia,Messenger,2.981257415135616
2025-01-23,Europe,WhatsApp,3.7901380412381633
2025-02-13,South America,Facebook,4.044680021172704
2025-09-18,North America,Instagram,4.149136392328261
2025-06-29,Asia,Messenger,3.616069588155508
2025-05-19,Europe,Messenger,5.628725312134923
2025-09-05,South America,Facebook,5.477965804080835
2025-08-29,South America,WhatsApp,5.631354860539773
2025-04-16,North America,WhatsApp,2.519985594088177
2025-06-22,Africa,Instagram,5.086973845119112
2025-02-18,Asia,Facebook,6.408659094089007
2025-05-03,Europe,Messenger,5.679119370225102
2025-02-04,South America,Facebook,3.229521921145589
2025-04-16,Asia,Messenger,3.5022878852177985
2025-07-15,Europe,Facebook,1.6452901694807478
2025-04-19,Europe,WhatsApp,5.928843809240891
2025-05-05,South America,Messenger,2.534997301200935
2025-02-06,Asia,Instagram,3.2812484792948213
2025-07-07,Europe,Facebook,4.8383389935725045
2025-01-23,South America,WhatsApp,4.2167739076940345
2025-09-18,Asia,Messenger,4.546766703306001
2025-07-13,Asia,WhatsApp,3.135548759941108
2025-06-01,South America,Facebook,2.111885864313622
2025-01-18,Asia,Instagram,4.324215616830602
2025-01-27,Africa,Instagram,2.6793656968115656
2025-01-24,Europe,Facebook,4.780669038910415
2025-01-29,Europe,Messenger,2.6625303295356737
2025-05-19,Asia,WhatsApp,3.7757970652451744
2025-05-26,South America,WhatsApp,6.573963148473286
2025-05-03,North America,Messenger,4.327508882257511
2025-05-08,Asia,Facebook,2.800173285277998
2025-04-27,North America,WhatsApp,4.748644925933994
2025-05-12,Asia,WhatsApp,3.7872268928807626
2025-07-25,North America,Facebook,2.817063116981375
2025-08-24,Asia,WhatsApp,4.0365215765854465
2025-02-11,South America,Messenger,5.860270278631733
2025-06-09,North America,Messenger,4.9059771308483064
2025-09-09,Africa,Facebook,3.7270200581765027
2025-06-28,South America,Facebook,2.1807787888279977
2025-05-05,Asia,Messenger,5.101500825626261
2025-09-17,North America,Facebook,4.716967147190323
2025-08-01,Europe,Messenger,1.5603476771489238
2025-07-09,South America,Messenger,1.7777705354558875
2025-02-27,North America,Messenger,6.359077402149049
2025-07-22,South America,WhatsApp,4.4800900125139345
2025-03-21,North America,Facebook,1.9114861296028618
2025-08-16,Europe,WhatsApp,5.705291828475563
2025-04-05,Africa,Facebook,5.824800508843514
2025-01-04,Europe,Instagram,2.9353027009340815
2025-06-14,Asia,WhatsApp,2.6160394482786664
2025-02-11,South America,WhatsApp,4.119270576056146
2025-08-17,Africa,WhatsApp,4.240154786732482
2025-08-31,South America,Instagram,3.7627072707844103
2025-07-31,North America,Facebook,2.391173174605312
2025-02-24,Asia,Instagram,3.4724425801767937
2025-06-22,Asia,Facebook,3.3635126261748374
2025-08-17,South America,Facebook,1.7681446085071286
2025-01-30,Asia,Facebook,5.487335954323082
2025-01-23,South America,Facebook,2.407917262027114
2025-01-05,North America,Facebook,5.958990771225064
2025-03-04,North America,Instagram,4.2300569880822065
2025-08-09,South America,WhatsApp,3.0370037691628147
2025-03-23,Europe,Instagram,4.5813847950442685
2025-08-30,Europe,WhatsApp,3.8005514372001374
2025-09-10,North America,WhatsApp,5.986307371714547
2025-02-21,Africa,Messenger,7.181513830404834
2025-02-08,Europe,WhatsApp,4.588755864280712
2025-09-16,South America,Instagram,3.73184359252751
2025-09-28,North America,Messenger,6.404250411491924
2025-03-13,Asia,Facebook,3.692867465014928
2025-03-11,Asia,Facebook,3.209798251835821
2025-08-08,Europe,WhatsApp,5.845840192438464
2025-01-04,Africa,Facebook,5.259358465857514
2025-08-19,Europe,Facebook,3.228862327152034
2025-03-21,Africa,Messenger,4.47239038952757
2025-03-07,Europe,Instagram,3.4841713753788444
2025-05-16,Asia,Facebook,4.906344480817322
2025-07-10,Africa,Facebook,4.756523673579462
2025-02-28,Asia,Instagram,2.0826144314289183
2025-09-23,South America,Messenger,4.062083783855685
2025-01-07,South America,Messenger,1.7745206591202445
2025-07-21,North America,Facebook,1.8659724325586406
2025-08-25,Asia,WhatsApp,3.2596023936802183
2025-09-25,Asia,Instagram,3.1046911843380935
2025-03-20,North America,Messenger,1.4354078561365977
2025-02-15,South America,Facebook,2.2201080683701364
2025-08-31,South America,Messenger,1.687821220471558
2025-06-09,Africa,Facebook,2.8882738651909943
2025-04-25,Africa,Instagram,4.789273122637081
2025-04-24,South America,WhatsApp,6.214994627321513
2025-05-06,Europe,Instagram,5.5866525289721025
2025-03-31,Asia,Messenger,4.650922586432164
2025-03-02,Africa,Messenger,4.566138486715615
2025-04-12,Europe,Messenger,3.841165320733909
2025-04-24,Africa,WhatsApp,3.850124777468358
2025-06-23,North America,Instagram,6.076813854776434
2025-04-02,Asia,Facebook,4.9277644032225725
2025-07-02,Africa,Instagram,4.298930365182231
2025-07-24,South America,Instagram,1.3668896949699478
2025-07-14,North America,WhatsApp,5.092658795418755
2025-01-25,North America,Instagram,5.112005053976267
2025-08-22,South America,Messenger,3.070161987012456
2025-01-16,North America,WhatsApp,4.3395623447742215
2025-05-21,Asia,Messenger,3.7995688683957933
2025-04-18,Africa,Messenger,3.192638520010862
2025-03-21,North America,Instagram,4.615351362081254
2025-03-17,Asia,Facebook,2.378608509083821
2025-09-25,South America,Instagram,7.0583145517873405
2025-04-22,Africa,Facebook,4.796839391483863
2025-03-16,South America,WhatsApp,3.8353400735145327
2025-08-02,Africa,WhatsApp,5.438324196671514
2025-02-03,North America,WhatsApp,5.175604084892445
2025-05-21,North America,Messenger,2.882812281670212
2025-06-15,Africa,Messenger,3.242329299771851
2025-08-19,Asia,WhatsApp,0.5689818907879176
2025-01-28,Asia,Instagram,2.391848439150963
2025-04-01,Asia,Messenger,5.000296299044754
2025-04-25,Europe,Messenger,4.274898803234493
2025-06-08,Asia,Instagram,3.260134202050017
2025-09-15,North America,Messenger,4.52054463624983
2025-03-31,Europe,Instagram,3.202161823016268
2025-09-02,Asia,Facebook,1.8237494578178644
2025-01-31,North America,Instagram,2.579878018104247
2025-08-16,Europe,Facebook,7.442566277130134
2025-05-08,North America,Messenger,3.772075069949426
2025-09-27,Africa,Facebook,3.858429729470062
2025-09-27,North America,Instagram,4.7849175449831325
2025-07-28,Europe,Facebook,5.468241239190037
2025-06-27,Asia,WhatsApp,3.661131986683613
2025-07-10,Europe,Instagram,5.664149080777976
2025-03-09,Asia,Instagram,3.6697388256810766
2025-09-24,Asia,Facebook,3.984136562504301
2025-09-27,South America,Messenger,3.2770398536135072
2025-05-08,Africa,Messenger,5.153287009146972
2025-09-21,South America,Instagram,1.9274176654560602
2025-08-09,Europe,Instagram,4.343422247934479
2025-08-30,South America,Facebook,4.88834979790096
2025-09-01,Asia,Instagram,5.537816163602663
2025-01-19,Europe,Instagram,4.819446759364955
2025-06-04,South America,Messenger,2.620077313231085
2025-08-17,North America,Instagram,4.865641041758394
2025-02-27,Africa,Facebook,5.110121967042206
2025-02-14,North America,Instagram,4.973592000337428
2025-04-12,Europe,Instagram,3.64088324090879
2025-02-17,South America,Instagram,3.771206467780778
2025-02-19,Asia,WhatsApp,5.493680454742215
2025-03-22,South America,Instagram,4.003142499013847
2025-02-28,Europe,Facebook,2.568965081738824
2025-06-10,Europe,Messenger,3.3858765238508415
2025-04-13,Europe,Messenger,6.237235399247643
2025-07-02,Europe,WhatsApp,1.9845082468822985
2025-04-26,South America,Facebook,5.950419417019745
2025-09-24,North America,Messenger,4.036194587511334
2025-06-13,Asia,Messenger,2.011611123470548
2025-05-23,Asia,Instagram,5.1882190408900275
2025-04-04,Africa,Instagram,2.9325953080348546
2025-09-07,Europe,Instagram,4.140680073507
2025-08-28,Europe,WhatsApp,1.243993069986678
2025-02-28,Europe,Instagram,6.018008639995919
2025-01-15,North America,Facebook,3.5588490496514487
2025-07-22,Europe,WhatsApp,3.0798248450457675
2025-08-25,Africa,Messenger,4.287021299712227
2025-03-14,Africa,Messenger,5.32801222515886
2025-08-02,North America,Facebook,3.716748542827116
2025-01-11,Europe,Facebook,5.280610558872773
2025-08-13,South America,Messenger,3.961355014213036
2025-07-22,South America,Facebook,4.13221382251795
2025-08-19,Asia,Facebook,2.798945748746358
2025-02-20,North America,Facebook,5.585000832890687
2025-02-26,South America,Instagram,5.005565986434984
2025-05-12,Asia,Messenger,4.823515727638148
2025-08-13,Africa,Facebook,5.60031790090574
2025-06-23,Asia,Facebook,2.426053874180137
2025-09-23,Europe,Instagram,4.106756194550073
2025-09-04,Europe,Messenger,5.663087652088059
2025-03-19,Africa,WhatsApp,3.9473541666958947
2025-05-15,North America,Messenger,4.221480336533484
2025-05-20,Europe,Messenger,4.178643781072736
2025-09-10,Europe,Messenger,4.70936435454277
2025-06-25,Asia,Instagram,1.1147189936697948
2025-03-01,Asia,Messenger,4.178584061494118
2025-09-11,Asia,WhatsApp,4.59544441963372
2025-01-08,South America,Facebook,4.589072618669851
2025-04-17,Africa,Messenger,6.400318997415011
2025-06-20,North America,Instagram,3.122738062967121
2025-02-27,Asia,Messenger,6.4717224784398475
2025-03-25,North America,Messenger,3.4558392553230792
2025-04-27,Asia,WhatsApp,1.9763793229160163
2025-07-19,Europe,WhatsApp,6.258297775287197
2025-01-22,North America,Instagram,5.579037040284012
2025-08-07,South America,Instagram,4.20414551894345
2025-08-14,Asia,Instagram,3.121775086227668
2025-09-28,Africa,Instagram,3.686952743378867
2025-04-12,Europe,Instagram,4.383137941309122
2025-05-25,Asia,Facebook,6.081498939192085
2025-05-27,North America,Facebook,2.0257030228211375
2025-09-18,Asia,Instagram,3.684534315544131
2025-01-14,Europe,Instagram,3.6049691875670273
2025-09-23,Africa,Facebook,3.273106352282844
2025-05-21,Africa,WhatsApp,3.0283096792697926
2025-01-31,Africa,Facebook,6.410851101377695
2025-06-20,Europe,Instagram,2.797095187666015
2025-07-24,Asia,WhatsApp,4.202120359204532
2025-04-21,Europe,Instagram,2.230129056260044
2025-03-09,Europe,Messenger,5.302046285366086
2025-07-02,Asia,WhatsApp,3.2605412542354997
2025-07-15,South America,Instagram,0.694582864981534
2025-05-06,Africa,Facebook,5.4600682494121
2025-06-24,North America,Instagram,3.16814462523585
2025-09-19,North America,Facebook,5.965568272397657
2025-06-04,Asia,WhatsApp,5.633622441040511
2025-03-10,North America,Facebook,3.8331105483471384
2025-04-18,South America,WhatsApp,4.594185707272794
2025-02-04,Europe,Instagram,4.141937268440486
2025-02-13,Africa,Facebook,1.8984994514897493
2025-05-23,North America,WhatsApp,6.135070438663527
2025-07-30,North America,WhatsApp,3.616180217993366
2025-01-06,Asia,WhatsApp,4.03542029166043
2025-08-06,Asia,Messenger,4.056838653605553
2025-01-27,Europe,WhatsApp,3.660935684710318
2025-08-15,Africa,Instagram,4.959440990652066
2025-02-25,North America,Instagram,3.8540739467570098
2025-04-15,Europe,Instagram,3.2305017274832215
2025-01-18,Africa,WhatsApp,3.3783034117152386
2025-07-24,Europe,Instagram,6.493999320015096
2025-02-12,North America,WhatsApp,4.088887109093703
2025-03-30,Asia,WhatsApp,6.437328019404896
2025-03-15,Asia,WhatsApp,2.5656215093128147
2025-06-06,Asia,Messenger,3.03160774646535
2025-09-23,South America,Facebook,3.2751752782718024
2025-05-14,Europe,Instagram,3.8768058870715896
2025-03-30,North America,Messenger,2.928204271433668
2025-08-24,Europe,Instagram,3.807554521776509
2025-05-12,Asia,Messenger,4.301861175378007
2025-08-17,Europe,Facebook,5.507704404883939
2025-02-03,Africa,Facebook,1.9855647292189946
2025-03-24,Europe,Facebook,5.393386643018396
2025-05-12,South America,Facebook,5.108092006679538
2025-07-23,South America,WhatsApp,2.5386830070968918
